gid,wardId,wardName,countyName,authoritativeSubcountyName,authoritativeScuid,databaseSubCountyId,databaseSubCountyName,databaseCountyId,databaseCountyName,status,detail
2100,1529,Mugoiri Ward,Muranga,Kiharu Sub County,,384,Kiharu Sub County,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2101,1530,Mbiri Ward,Muranga,Kiharu Sub County,,384,Kiharu Sub County,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2102,1531,Township Ward,Muranga,Kiharu Sub County,,384,Kiharu Sub County,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2103,1532,Murarandia Ward,Muranga,Kiharu Sub County,,384,Kiharu Sub County,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1741,1533,Elburgon Ward,Nakuru,Molo  Sub County,,1462,Molo,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1749,1534,Njoro Ward,Nakuru,Njoro  Sub County,,1467,Njoro,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1750,1535,Biashara Ward,Nakuru,Naivasha  Sub County,,1463,Naivasha,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1751,1536,Hells Gate Ward,Nakuru,Naivasha  Sub County,,1463,Naivasha,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2104,1537,Gaturi Ward,Muranga,Kiharu Sub County,,384,Kiharu Sub County,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2105,1538,Kahumbu Ward,Muranga,Kigumo Sub County,,1395,Kigumo,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1763,1539,Amalo Ward,Nakuru,Kuresoi South  Sub County,,1461,Kuresoi South,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1764,1540,Keringet Ward,Nakuru,Kuresoi South  Sub County,,1461,Kuresoi South,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1765,1541,Kiptagich Ward,Nakuru,Kuresoi South  Sub County,,1461,Kuresoi South,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1766,1542,Tinet Ward,Nakuru,Kuresoi South  Sub County,,1461,Kuresoi South,77,Nakuru,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
611,1543,Kaeris Ward,TURKANA,Turkana North Sub County,,1414,Turkana North,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
612,1544,Lakezone Ward,TURKANA,Turkana North Sub County,,1414,Turkana North,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
613,1545,Lapur Ward,TURKANA,Turkana North Sub County,,1414,Turkana North,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
614,1546,Kaaleng/kaikor Ward,TURKANA,Kibish Sub County,,1410,Kibish,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2106,1547,Muthithi Ward,Muranga,Kigumo Sub County,,1395,Kigumo,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2107,1548,Kigumo Ward,Muranga,Kigumo Sub County,,1395,Kigumo,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2108,1549,Kangari Ward,Muranga,Kigumo Sub County,,1395,Kigumo,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2109,1550,Kinyona Ward,Muranga,Kigumo Sub County,,1395,Kigumo,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2110,1551,Kimorori/wempa Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2111,1552,Makuyu Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2112,1553,Kambiti Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2113,1554,Kamahuhu Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2114,1555,Ichagaki Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2115,1556,Nginda Ward,Muranga,Muranga South Sub County,,1393,Murang'a South,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2116,1557,Ng'araria Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2117,1558,Muruka Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2118,1559,Kagundu-ini Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2119,1560,Gaichanjiru Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2120,1561,Ithiru Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2121,1562,Ruchu Ward,Muranga,Kandara Sub County,,1396,Kandara,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2122,1563,Ithanga Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2123,1564,Kakuzi/mitubiri Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1727,1565,Kingandole Ward,Busia,Butula Sub County,,1524,Butula,62,Busia,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
462,1566,Leshau/pondo Ward,NYANDARUA,Ndaragwa Sub County,,395,Ndaragwa Sub County,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
618,1567,Lopur Ward,TURKANA,Turkana West Sub County,,1416,Turkana West,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
619,1568,Letea Ward,TURKANA,Turkana West Sub County,,1416,Turkana West,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
620,1569,Songot Ward,TURKANA,Turkana West Sub County,,1416,Turkana West,70,Turkana,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2124,1570,Mugumo-ini Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2125,1571,Kihumbu-ini Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2126,1572,Gatanga Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2127,1573,Kariara Ward,Muranga,Gatanga Sub County,,1394,Gatanga,76,Murang'a,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2128,1574,Moi's Bridge Ward,Uasin Gishu,Soy Sub County,,1434,Soy,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
160,1575,Masalani Ward,GARISSA,Ijara Sub County,,1285,Ijara,60,Garissa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2129,1576,Kapkures Ward,Uasin Gishu,Soy Sub County,,1434,Soy,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2130,1577,Ziwa Ward,Uasin Gishu,Soy Sub County,,1434,Soy,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2133,1578,Soy Ward,Uasin Gishu,Soy Sub County,,1434,Soy,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2134,1579,Kuinet/kapsuswa Ward,Uasin Gishu,Soy Sub County,,1434,Soy,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2135,1580,Ngenyilel Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2136,1581,Tapsagoi Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2137,1582,Kamagut Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2138,1583,Kiplombe Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2139,1584,Kapsaos Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2140,1585,Huruma Ward,Uasin Gishu,Turbo Sub County,,1435,Turbo,78,Uasin Gishu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
161,1586,Gurar Ward,WAJIR,Wajir North Sub County,,1292,Wajir North,61,Wajir,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
345,1587,Waita Ward,KITUI,Mwingi Central Sub- County,,1346,Mwingi Central,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
346,1588,Mutongoni Ward,KITUI,Kitui West  Sub County,,1337,Kitui West,68,Kitui,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
347,1589,Kauwi Ward,KITUI,Kitui West  Sub County,,1337,Kitui West,68,Kitui,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
348,1590,Matinyani Ward,KITUI,Kitui West  Sub County,,1337,Kitui West,68,Kitui,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
349,1591,Kwamutonga/kithumula Ward,KITUI,Kitui West  Sub County,,1337,Kitui West,68,Kitui,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
482,1592,Karatina town Ward,NYERI,Mathira East Sub County,,1379,Mathira East,69,Nyeri,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
483,1593,Mahiga Ward,NYERI,Nyeri South Sub County,,1381,Nyeri South,69,Nyeri,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
362,1594,Voo/kyamatu Ward,KITUI,Kitui East Sub County,,354,Kitui East Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
363,1595,Endau/malalani Ward,KITUI,Kitui East Sub County,,354,Kitui East Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
364,1596,Mutitu/kaliku Ward,KITUI,Kitui East Sub County,,354,Kitui East Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
365,1597,Ikanga/kyatune Ward,KITUI,Kitui South Sub County,,357,Kitui South Sub County,68,Kitui,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
436,1598,Emali/Mulala Ward,MAKUENI,Kibwezi West  Sub County,,362,Kibwezi West  Sub County,74,Makueni,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
437,1599,Masongaleni Ward,MAKUENI,Kibwezi East  Sub County,,401,Kibwezi East  Sub County,74,Makueni,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
438,1600,Mtito Andei Ward,MAKUENI,Kibwezi East  Sub County,,401,Kibwezi East  Sub County,74,Makueni,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
439,1601,Thange Ward,MAKUENI,Kibwezi East  Sub County,,401,Kibwezi East  Sub County,74,Makueni,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
440,1602,Ivingoni/Nzambani Ward,MAKUENI,Kibwezi East  Sub County,,401,Kibwezi East  Sub County,74,Makueni,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
441,1603,Engineer Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
442,1604,Gathara Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
443,1605,North kinangop Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
444,1606,Murungaru Ward,NYANDARUA,Kinangop Sub County,,1369,Kinangop,67,Nyandarua,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
449,1607,Wanjohi Ward,NYANDARUA,Kipipiri Sub County,,1372,Kipipiri,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
450,1608,Kipipiri Ward,NYANDARUA,Kipipiri Sub County,,1372,Kipipiri,67,Nyandarua,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
512,1609,Mutira Ward,KIRINYAGA,Kirinyaga Central Sub County,,1384,Kirinyaga Central,75,Kirinyaga,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
513,1610,Kanyekini Ward,KIRINYAGA,Kirinyaga Central Sub County,,1384,Kirinyaga Central,75,Kirinyaga,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
514,1611,Kerugoya Ward,KIRINYAGA,Kirinyaga Central Sub County,,1384,Kirinyaga Central,75,Kirinyaga,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
515,1612,Inoi Ward,KIRINYAGA,Kirinyaga Central Sub County,,1384,Kirinyaga Central,75,Kirinyaga,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
