gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,normalizedCounty,normalizedSubCounty,actualWardId,actualCountyId,actualCountyName,actualSubCountyId,actualSubCountyName,candidateCountyIds,candidateSubCountyIds,candidateSubCountyNames,status,reason
492,NYERI,Nyeri Central Sub County,Rware Ward,nyeri,nyericentral,1499,69,Nyeri,1383,Nyeri Central,69,1383,Nyeri Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
493,NYERI,Nyeri Central Sub County,Gatitu/muruguru Ward,nyeri,nyericentral,1500,69,Nyeri,1383,Nyeri Central,69,1383,Nyeri Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
494,NYERI,Nyeri Central Sub County,RURING'U / Karia Ward,nyeri,nyericentral,1501,69,Nyeri,1383,Nyeri Central,69,1383,Nyeri Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
495,NYERI,Nyeri Central Sub County,Kamakwa/mukaro Ward,nyeri,nyericentral,1502,69,Nyeri,1383,Nyeri Central,69,1383,Nyeri Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
496,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Mutithi Ward,kirinyaga,kirinyaganorthmweawest,1503,75,Kirinyaga,378,Kirinyaga North/Mwea West Sub County,75,378,Kirinyaga North/Mwea West Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
497,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Kangai Ward,kirinyaga,kirinyaganorthmweawest,1504,75,Kirinyaga,378,Kirinyaga North/Mwea West Sub County,75,378,Kirinyaga North/Mwea West Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
498,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Thiba Ward,kirinyaga,kirinyaganorthmweawest,1505,75,Kirinyaga,378,Kirinyaga North/Mwea West Sub County,75,378,Kirinyaga North/Mwea West Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
499,KIRINYAGA,Kirinyaga North/Mwea West Sub County,Wamumu Ward,kirinyaga,kirinyaganorthmweawest,1506,75,Kirinyaga,378,Kirinyaga North/Mwea West Sub County,75,378,Kirinyaga North/Mwea West Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
500,KIRINYAGA,Kirinyaga South Sub County,Nyangati Ward,kirinyaga,kirinyagasouth,1507,75,Kirinyaga,379,Kirinyaga South Sub County,75,379,Kirinyaga South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
501,KIRINYAGA,Kirinyaga South Sub County,Murinduko Ward,kirinyaga,kirinyagasouth,1508,75,Kirinyaga,379,Kirinyaga South Sub County,75,379,Kirinyaga South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
502,KIRINYAGA,Kirinyaga South Sub County,Gathigiriri Ward,kirinyaga,kirinyagasouth,1509,75,Kirinyaga,379,Kirinyaga South Sub County,75,379,Kirinyaga South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
503,KIRINYAGA,Kirinyaga South Sub County,Tebere Ward,kirinyaga,kirinyagasouth,1510,75,Kirinyaga,379,Kirinyaga South Sub County,75,379,Kirinyaga South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
504,KIRINYAGA,Kirinyaga East Sub County,Kabare Ward,kirinyaga,kirinyagaeast,1511,75,Kirinyaga,1385,Kirinyaga East,75,1385,Kirinyaga East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
505,KIRINYAGA,Kirinyaga East Sub County,Baragwi Ward,kirinyaga,kirinyagaeast,1512,75,Kirinyaga,1385,Kirinyaga East,75,1385,Kirinyaga East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
506,KIRINYAGA,Kirinyaga East Sub County,Njukiine Ward,kirinyaga,kirinyagaeast,1513,75,Kirinyaga,1385,Kirinyaga East,75,1385,Kirinyaga East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
507,KIRINYAGA,Kirinyaga East Sub County,Ngariama Ward,kirinyaga,kirinyagaeast,1514,75,Kirinyaga,1385,Kirinyaga East,75,1385,Kirinyaga East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
508,KIRINYAGA,Kirinyaga East Sub County,Karumandi Ward,kirinyaga,kirinyagaeast,1515,75,Kirinyaga,1385,Kirinyaga East,75,1385,Kirinyaga East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
509,KIRINYAGA,Kirinyaga West Sub County,Mukure Ward,kirinyaga,kirinyagawest,1516,75,Kirinyaga,1386,Kirinyaga West,75,1386,Kirinyaga West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
510,KIRINYAGA,Kirinyaga West Sub County,Kiine Ward,kirinyaga,kirinyagawest,1517,75,Kirinyaga,1386,Kirinyaga West,75,1386,Kirinyaga West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
511,KIRINYAGA,Kirinyaga West Sub County,Kariti Ward,kirinyaga,kirinyagawest,1518,75,Kirinyaga,1386,Kirinyaga West,75,1386,Kirinyaga West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1729,Busia,Butula Sub County,Marachi East Ward,busia,butula,1519,62,Busia,1524,Butula,62,1524,Butula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1730,Busia,Butula Sub County,Marachi North Ward,busia,butula,1520,62,Busia,1524,Butula,62,1524,Butula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1731,Busia,Butula Sub County,Elugulu Ward,busia,butula,1521,62,Busia,1524,Butula,62,1524,Butula,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1732,Busia,Samia Sub County,Namboboto Nambuku Ward,busia,samia,1522,62,Busia,1526,Samia,62,1526,Samia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1733,Busia,Samia Sub County,Nangina Ward,busia,samia,1523,62,Busia,1526,Samia,62,1526,Samia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1734,Busia,Samia Sub County,Ageng'a Nanguba Ward,busia,samia,1524,62,Busia,1526,Samia,62,1526,Samia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1735,Busia,Samia Sub County,Bwiri Ward,busia,samia,1525,62,Busia,1526,Samia,62,1526,Samia,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2097,Muranga,Mathioya Sub County,Kiru Ward,muranga,mathioya,1526,76,Murang'a,1391,Mathioya,76,1391,Mathioya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2098,Muranga,Mathioya Sub County,Kamacharia Ward,muranga,mathioya,1527,76,Murang'a,1391,Mathioya,76,1391,Mathioya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2099,Muranga,Kiharu Sub County,Wangu Ward,muranga,kiharu,1528,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2100,Muranga,Kiharu Sub County,Mugoiri Ward,muranga,kiharu,1529,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2101,Muranga,Kiharu Sub County,Mbiri Ward,muranga,kiharu,1530,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2102,Muranga,Kiharu Sub County,Township Ward,muranga,kiharu,1531,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2103,Muranga,Kiharu Sub County,Murarandia Ward,muranga,kiharu,1532,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1741,Nakuru,Molo  Sub County,Elburgon Ward,nakuru,molo,1533,77,Nakuru,1462,Molo,77,1462,Molo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1749,Nakuru,Njoro  Sub County,Njoro Ward,nakuru,njoro,1534,77,Nakuru,1467,Njoro,77,1467,Njoro,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1750,Nakuru,Naivasha  Sub County,Biashara Ward,nakuru,naivasha,1535,77,Nakuru,1463,Naivasha,77,1463,Naivasha,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1751,Nakuru,Naivasha  Sub County,Hells Gate Ward,nakuru,naivasha,1536,77,Nakuru,1463,Naivasha,77,1463,Naivasha,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2104,Muranga,Kiharu Sub County,Gaturi Ward,muranga,kiharu,1537,76,Murang'a,384,Kiharu Sub County,76,384,Kiharu Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2105,Muranga,Kigumo Sub County,Kahumbu Ward,muranga,kigumo,1538,76,Murang'a,1395,Kigumo,76,1395,Kigumo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1763,Nakuru,Kuresoi South  Sub County,Amalo Ward,nakuru,kuresoisouth,1539,77,Nakuru,1461,Kuresoi South,77,1461,Kuresoi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1764,Nakuru,Kuresoi South  Sub County,Keringet Ward,nakuru,kuresoisouth,1540,77,Nakuru,1461,Kuresoi South,77,1461,Kuresoi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1765,Nakuru,Kuresoi South  Sub County,Kiptagich Ward,nakuru,kuresoisouth,1541,77,Nakuru,1461,Kuresoi South,77,1461,Kuresoi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1766,Nakuru,Kuresoi South  Sub County,Tinet Ward,nakuru,kuresoisouth,1542,77,Nakuru,1461,Kuresoi South,77,1461,Kuresoi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
611,TURKANA,Turkana North Sub County,Kaeris Ward,turkana,turkananorth,1543,70,Turkana,1414,Turkana North,70,1414,Turkana North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
612,TURKANA,Turkana North Sub County,Lakezone Ward,turkana,turkananorth,1544,70,Turkana,1414,Turkana North,70,1414,Turkana North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
613,TURKANA,Turkana North Sub County,Lapur Ward,turkana,turkananorth,1545,70,Turkana,1414,Turkana North,70,1414,Turkana North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
614,TURKANA,Kibish Sub County,Kaaleng/kaikor Ward,turkana,kibish,1546,70,Turkana,1410,Kibish,70,1410,Kibish,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2106,Muranga,Kigumo Sub County,Muthithi Ward,muranga,kigumo,1547,76,Murang'a,1395,Kigumo,76,1395,Kigumo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2107,Muranga,Kigumo Sub County,Kigumo Ward,muranga,kigumo,1548,76,Murang'a,1395,Kigumo,76,1395,Kigumo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2108,Muranga,Kigumo Sub County,Kangari Ward,muranga,kigumo,1549,76,Murang'a,1395,Kigumo,76,1395,Kigumo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2109,Muranga,Kigumo Sub County,Kinyona Ward,muranga,kigumo,1550,76,Murang'a,1395,Kigumo,76,1395,Kigumo,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2110,Muranga,Muranga South Sub County,Kimorori/wempa Ward,muranga,murangasouth,1551,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2111,Muranga,Muranga South Sub County,Makuyu Ward,muranga,murangasouth,1552,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2112,Muranga,Muranga South Sub County,Kambiti Ward,muranga,murangasouth,1553,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2113,Muranga,Muranga South Sub County,Kamahuhu Ward,muranga,murangasouth,1554,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2114,Muranga,Muranga South Sub County,Ichagaki Ward,muranga,murangasouth,1555,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2115,Muranga,Muranga South Sub County,Nginda Ward,muranga,murangasouth,1556,76,Murang'a,1393,Murang'a South,76,1393,Murang'a South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2116,Muranga,Kandara Sub County,Ng'araria Ward,muranga,kandara,1557,76,Murang'a,1396,Kandara,76,1396,Kandara,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2117,Muranga,Kandara Sub County,Muruka Ward,muranga,kandara,1558,76,Murang'a,1396,Kandara,76,1396,Kandara,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2118,Muranga,Kandara Sub County,Kagundu-ini Ward,muranga,kandara,1559,76,Murang'a,1396,Kandara,76,1396,Kandara,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2119,Muranga,Kandara Sub County,Gaichanjiru Ward,muranga,kandara,1560,76,Murang'a,1396,Kandara,76,1396,Kandara,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
